Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carlos Estévez","KCR",4,4,0,4.17127,65,0,31,2,,65,273,59,32,30,8,24,,3,58,8.07654,3.26295,2.47523,1.12968,0.213525,0.0862649,0.12726033478975296,0.24001,1.27485,0.283201,0.708094,,,4.17717,0.508329,0.443437,94.94000244140625,,,,,,,427.20000000000005,6.572307692307693,419,6.446153846153846,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Troy Melton","DET",4,4,2,4.08495,44,6,0,1,,72,304,70,35,33,10,21,,2,64,7.99676,2.67996,2.98391,1.23533,0.210151,0.0704281,0.1397230550646782,0.248696,1.26887,0.289632,0.723197,,,4.11236,0.505068,0.368525,371.0899963378906,,,,,,,290.80000000000007,4.03888888888889,293,4.069444444444445,,,,,,,,,,,,,,,,,,,"Troy Melton","31807",675512
"Bryan King","HOU",4,3,0,3.6693,67,0,1,17,,67,280,61,30,27,9,20,,4,66,8.9316,2.72567,3.27685,1.15351,0.237385,0.0724431,0.1649422124028206,0.236959,1.20811,0.287837,0.744923,,,3.8972,0.504726,0.570699,999,,,,,,,359.4999999999999,5.365671641791043,351,5.2388059701492535,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Caleb Thielbar","CHC",5,3,0,3.6286,66,0,1,15,,66,274,58,28,27,9,22,,1,69,9.40007,3.00564,3.12748,1.17053,0.251202,0.080321,0.17088091373443604,0.230873,1.21356,0.284415,0.759606,,,3.78077,0.498861,0.659293,999,,,,,,,360.9000000000001,5.46818181818182,347,5.257575757575758,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Tyler Anderson","LAA",5,7,8,4.86584,19,19,0,0,,107,469,110,62,58,18,43,,4,82,6.91712,3.59213,1.92563,1.47603,0.175237,0.0910022,0.0842345580458641,0.261274,1.43037,0.287698,0.706717,,,5.04673,0.498324,0.47196,999,,,,,,,307.4000000000001,2.872897196261683,324,3.02803738317757,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Carmen Mlodzinski","PIT",4,4,1,3.72819,53,3,0,4,,68,289,65,30,28,7,23,,3,60,8.00418,3.04214,2.6311,0.865973,0.209038,0.0794491,0.12958914786577225,0.246817,1.29503,0.297662,0.730294,,,3.73845,0.495646,0.571537,999,,,,,,,306.1,4.501470588235295,307,4.514705882352941,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Kutter Crawford","BOS",5,5,2,4.30798,56,6,0,4,,86,362,82,44,41,13,25,,3,81,8.39128,2.59064,3.23908,1.3692,0.222377,0.0686544,0.15372247993946075,0.246575,1.24096,0.288028,0.708618,,,4.23014,0.493884,0.409352,739.489990234375,,,,,,,357.3,4.154651162790698,355,4.127906976744186,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Tony Santillan","CIN",3,3,0,4.26538,70,0,4,13,,70,302,62,35,33,9,32,,5,73,9.39142,4.05,2.31887,1.16101,0.24166,0.104214,0.13744515925645828,0.233665,1.33876,0.288764,0.718865,,,4.26856,0.492454,0.545022,609.0599975585938,,,,,,,353.09999999999997,5.044285714285714,340,4.857142857142857,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Sean Newcomb","CHW",3,3,1,3.92852,62,2,2,10,,69,299,65,33,30,7,28,,3,66,8.56937,3.60685,2.37586,0.952393,0.22049,0.0928041,0.1276855617761612,0.24247,1.33887,0.296083,0.725623,,,3.95469,0.475904,0.40911,999,,,,,,,344.5,4.992753623188406,343,4.971014492753623,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Justin Wilson",,2,2,0,3.61888,45,0,0,0,,45,195,42,19,18,5,17,,1,49,9.78766,3.37185,2.90276,0.989184,0.250865,0.086423,0.16444235295057297,0.236515,1.30366,0.299984,0.758609,,,3.6104,0.474112,0.514596,999,,,,,,,206.3,4.584444444444444,204,4.533333333333333,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Jake Irvin","WSN",5,7,6,4.82082,26,16,0,1,,100,431,104,58,54,16,33,,4,75,6.74275,2.92991,2.30135,1.44311,0.174272,0.075726,0.0985461175441742,0.26468,1.36624,0.291279,0.691551,,,4.82251,0.473416,0.463977,999,,,,,,,315.80000000000007,3.158000000000001,335,3.35,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Danny Coulombe",,2,2,0,3.66203,48,0,0,0,,48,201,43,21,20,5,18,,1,47,8.87862,3.30783,2.68412,0.97726,0.236152,0.0879811,0.1481708213686943,0.235812,1.2589,0.291552,0.742961,,,3.76616,0.457346,0.465338,999,,,,,,,218.90000000000003,4.560416666666668,212,4.416666666666667,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Yimi García","TOR",3,3,0,3.81927,56,0,4,11,,56,235,48,25,24,7,20,,3,61,9.81734,3.26587,3.00604,1.10125,0.259606,0.0863614,0.173244871199131,0.225695,1.21551,0.284746,0.730538,,,3.8161,0.456966,0.51433,739.3400268554688,,,,,,,320.50000000000006,5.7232142857142865,306,5.464285714285714,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Steven Okert","HOU",3,3,0,3.85021,64,0,0,14,,64,266,53,29,27,9,23,,3,73,10.2704,3.2741,3.13687,1.31382,0.274736,0.087583,0.18715327233076096,0.223072,1.19793,0.28063,0.742744,,,3.99351,0.44818,0.40577,999,,,,,,,349.1,5.4546875,327,5.109375,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Kirby Yates","LAA",3,4,0,3.92145,56,0,4,12,,56,237,46,27,24,7,26,,3,67,10.7045,4.24011,2.52457,1.09763,0.281167,0.111372,0.1697949841618538,0.219587,1.28442,0.288971,0.727371,,,3.92109,0.441885,0.306034,302.2900085449219,,,,,,,323.70000000000005,5.780357142857143,304,5.428571428571429,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Brooks Raley","NYM",3,3,0,3.80248,62,0,1,14,,62,260,54,28,26,6,22,,5,61,8.79135,3.19751,2.74943,0.921151,0.23277,0.084661,0.14810866117477417,0.233324,1.23159,0.289159,0.714859,,,3.83428,0.441324,0.371713,999,,,,,,,346.5999999999999,5.59032258064516,334,5.387096774193548,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Luke Weaver","NYM",4,3,0,3.99721,67,0,4,14,,67,283,61,32,30,9,22,,2,73,9.74851,2.98423,3.26668,1.26967,0.256311,0.0784622,0.17784853279590607,0.235004,1.23889,0.290616,0.72795,,,3.89825,0.437774,0.341004,716.9400024414062,,,,,,,376.4999999999999,5.619402985074625,368,5.492537313432836,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Colin Rea","CHC",4,5,3,4.37155,44,8,0,1,,82,349,83,43,40,12,23,,4,65,7.13853,2.53713,2.81363,1.31391,0.186224,0.0661865,0.12003763765096664,0.256966,1.29272,0.288806,0.707715,,,4.42335,0.434957,0.414549,999,,,,,,,296.40000000000003,3.614634146341464,307,3.7439024390243905,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Shawn Armstrong","CLE",3,3,0,3.80329,68,0,3,16,,68,285,62,31,29,8,21,,4,68,8.98985,2.75989,3.25733,1.11581,0.238618,0.0732559,0.16536251455545425,0.237587,1.21455,0.290504,0.728674,,,3.84332,0.428929,0.451235,999,,,,,,,383.6000000000001,5.641176470588237,376,5.529411764705882,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Taylor Rogers","MIN",4,3,0,4.13474,61,0,20,5,,61,266,56,30,28,8,27,,4,65,9.51759,4.02133,2.36678,1.10981,0.242918,0.102636,0.14028114080429077,0.23833,1.3613,0.297855,0.725644,,,4.17207,0.427667,0.294332,424.94000244140625,,,,,,,364.4000000000001,5.97377049180328,358,5.868852459016393,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Payton Tolle","BOS",3,2,2,4.02706,29,5,0,1,,48,204,45,23,22,7,16,,2,50,9.32051,2.89039,3.22465,1.25546,0.245431,0.0761107,0.16931989789009094,0.239014,1.24492,0.291573,0.725688,,,3.94133,0.426987,0.336672,609.7100219726562,,,,,,,202.10000000000002,4.210416666666667,199,4.145833333333333,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Jordan Montgomery","TEX",3,3,2,4.36678,18,6,0,1,,49,211,50,26,24,7,16,,2,40,7.38739,2.8935,2.5531,1.23102,0.190689,0.0746892,0.11599957197904587,0.259233,1.34589,0.296461,0.712099,,,4.33035,0.425308,0.347103,999,,,,,,,176.5,3.6020408163265305,184,3.7551020408163267,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Marcus Stroman",,4,5,6,4.71198,13,13,0,0,,68,297,71,38,35,9,26,,3,47,6.31144,3.49858,1.804,1.1614,0.159831,0.0885984,0.07123302668333054,0.266092,1.44159,0.295485,0.693378,,,4.70262,0.420905,0.434535,999,,,,,,,214.90000000000006,3.1602941176470596,230,3.3823529411764706,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Clayton Beeter","WSN",3,3,0,3.97581,63,0,17,9,,63,271,53,30,28,7,33,,3,72,10.2458,4.66191,2.19776,1.02324,0.26437,0.12029,0.1440793052315712,0.22405,1.35746,0.290929,0.731798,,,4.01442,0.418846,0.570819,320.69000244140625,,,,,,,399.3,6.338095238095239,381,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Victor Vodnik","COL",3,4,0,4.25368,64,0,22,4,,64,281,62,33,30,7,31,,2,62,8.68221,4.34397,1.99868,0.989684,0.219558,0.109852,0.10970677435398102,0.250923,1.45757,0.30774,0.726938,,,4.16083,0.416649,0.787421,437.30999755859375,,,,,,,377.3,5.8953125,380,5.9375,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Yennier Cano","BAL",4,3,0,3.66196,60,0,1,12,,60,254,57,27,24,6,21,,2,55,8.21516,3.1613,2.59866,0.893761,0.215313,0.0828555,0.13245794922113419,0.247219,1.30353,0.300357,0.738567,,,3.76279,0.403885,0.361018,999,,,,,,,316,5.266666666666667,316,5.266666666666667,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Tyler Kinley","ATL",4,3,0,4.01768,63,0,0,13,,63,268,55,30,28,8,27,,2,70,10.0151,3.83287,2.61295,1.14063,0.261646,0.100134,0.16151179373264313,0.229097,1.29411,0.290751,0.729249,,,3.94675,0.401428,0.34896,999,,,,,,,329.80000000000007,5.234920634920636,316,5.015873015873016,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Gabe Speier","SEA",4,2,0,3.33564,58,0,0,12,,58,239,48,24,21,7,18,,3,67,10.345,2.76644,3.73945,1.01123,0.279423,0.0747232,0.2047000303864479,0.220479,1.13533,0.286991,0.746112,,,3.37214,0.397563,0.313434,999,,,,,,,337.3,5.81551724137931,318,5.482758620689655,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Justin Sterner","ATH",3,3,0,4.14888,65,0,8,10,,65,276,59,32,30,9,24,,4,65,9.02639,3.32301,2.71633,1.29258,0.236239,0.0869697,0.14926908165216446,0.23813,1.27826,0.286582,0.728429,,,4.28043,0.395807,0.404408,433.1400146484375,,,,,,,342.9,5.275384615384615,334,5.138461538461539,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Eduard Bazardo","SEA",3,3,0,3.62657,68,0,1,14,,68,283,59,30,27,8,23,,3,69,9.18541,3.03263,3.02886,1.03927,0.245043,0.080903,0.164140522480011,0.229604,1.20629,0.284459,0.738549,,,3.73144,0.395024,0.26755,999,,,,,,,372.4000000000001,5.476470588235295,357,5.25,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Taijuan Walker","PHI",6,8,5,4.96317,50,16,0,1,,120,525,129,71,66,20,43,,5,84,6.33729,3.21837,1.9691,1.49602,0.160795,0.0816592,0.07913585007190704,0.269954,1.43165,0.292067,0.699527,,,5.08917,0.393918,0.346567,999,,,,,,,334.6,2.7883333333333336,368,3.066666666666667,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Connor Prielipp","MIN",4,4,2,4.0614,45,5,0,1,,64,276,62,31,29,7,23,,4,59,8.34941,3.31295,2.52024,1.0111,0.213402,0.0846752,0.12872645258903503,0.248159,1.34125,0.298744,0.720744,,,4.01761,0.390883,0.381003,999,,,,,,,267.3,4.1765625,270,4.21875,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Martín Pérez","ATL",2,3,4,4.52806,8,8,0,0,,45,195,47,24,22,6,17,,1,34,6.8982,3.41642,2.01913,1.15448,0.174864,0.0866039,0.08826037496328354,0.265837,1.43522,0.301459,0.711343,,,4.50669,0.387473,0.439761,999,,,,,,,151,3.3555555555555556,161,3.577777777777778,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Riley O'Brien","STL",3,3,0,3.7098,63,0,16,9,,63,272,55,28,26,6,28,,6,65,9.33016,4.02102,2.32034,0.80095,0.24013,0.103489,0.1366412714123726,0.230085,1.3162,0.294166,0.727091,,,3.83418,0.384084,0.734301,246.66000366210938,,,,,,,393.4000000000001,6.244444444444446,381,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Jakob Junis","TEX",3,3,0,4.08032,65,0,1,14,,65,273,63,32,29,8,17,,3,57,7.84474,2.34804,3.34098,1.12454,0.207731,0.0621767,0.1455543078482151,0.249105,1.22869,0.291794,0.699701,,,3.94891,0.383,0.115903,999,,,,,,,333.8,5.135384615384615,336,5.1692307692307695,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Justin Slaten","BOS",4,4,0,3.98651,61,0,0,13,,61,258,57,30,27,7,22,,2,58,8.55679,3.17705,2.69332,1.06793,0.225053,0.0835598,0.14149316400289536,0.243584,1.2888,0.294743,0.717057,,,3.92457,0.379296,0.278245,999,,,,,,,313.1000000000001,5.132786885245903,310,5.081967213114754,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Drew Thorpe","CHW",3,4,4,4.8163,10,10,0,0,,52,225,54,30,28,8,19,,1,39,6.83843,3.25483,2.10101,1.44259,0.175237,0.0834062,0.09183113276958466,0.263207,1.40327,0.29017,0.703681,,,4.83492,0.378061,0.224766,999,,,,,,,163.99999999999997,3.1538461538461533,174,3.3461538461538463,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Tyler Holton","DET",4,4,0,3.65338,72,0,1,14,,72,294,66,32,29,9,19,,2,60,7.55769,2.33567,3.23577,1.09365,0.205645,0.0635534,0.14209114015102386,0.242736,1.18048,0.282207,0.729202,,,3.90346,0.377184,0.510201,999,,,,,,,368.5000000000001,5.118055555555557,361,5.013888888888889,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Kody Funderburk","MIN",4,4,0,3.86229,65,0,3,15,,65,282,61,30,28,6,27,,5,62,8.56888,3.72473,2.30053,0.830811,0.219735,0.0955146,0.12422005087137222,0.242802,1.34751,0.30038,0.724958,,,3.89388,0.37697,0.477937,999,,,,,,,351.6,5.40923076923077,350,5.384615384615385,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Hunter Gaddis","CLE",3,3,0,3.86582,66,0,3,14,,66,278,60,31,28,9,21,,4,64,8.77339,2.87661,3.0499,1.19701,0.231559,0.0759234,0.1556355431675911,0.236717,1.22775,0.284084,0.73338,,,4.03499,0.373015,0.392817,999,,,,,,,345.7000000000001,5.237878787878789,337,5.106060606060606,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Aaron Bummer","ATL",4,3,0,3.57305,60,0,0,12,,60,260,56,26,24,5,23,,5,62,9.29762,3.48147,2.6706,0.7285,0.238177,0.0891849,0.1489923894405365,0.240057,1.31558,0.307749,0.729969,,,3.52684,0.368662,0.461292,999,,,,,,,324.9,5.415,323,5.383333333333334,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Charlie Morton",,3,4,5,4.62366,10,10,0,0,,52,229,50,29,27,7,24,,4,51,8.92408,4.11525,2.16854,1.2684,0.223791,0.103199,0.1205921471118927,0.248721,1.42428,0.299798,0.709669,,,4.61235,0.365374,0.338125,999,,,,,,,186.70000000000005,3.5903846153846164,187,3.5961538461538463,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"John Schreiber","KCR",3,3,0,4.04501,64,0,1,14,,64,272,60,31,29,7,23,,3,59,8.34135,3.27853,2.54424,1.03269,0.218015,0.0856898,0.13232535123825073,0.243756,1.29991,0.293507,0.715169,,,4.01155,0.361406,0.317948,999,,,,,,,332.5,5.1953125,330,5.15625,,,,,,,,,,,,,,,,,,,"John Schreiber","20020",670167
"Tanner Banks","PHI",3,3,0,3.85373,62,0,0,12,,62,259,58,29,27,8,18,,2,58,8.47868,2.54733,3.32846,1.16465,0.225249,0.0676736,0.1575755700469017,0.244051,1.22623,0.29134,0.731917,,,3.8861,0.358192,0.343744,999,,,,,,,313.59999999999997,5.058064516129032,310,5,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Josiah Gray","WSN",6,8,9,4.97172,21,21,0,0,,114,502,114,68,63,20,48,,6,99,7.82385,3.79149,2.06353,1.56106,0.198102,0.0960016,0.10210023075342178,0.25437,1.41666,0.286351,0.703415,,,5.07662,0.357066,0.422945,999,,,,,,,337.19999999999993,2.9578947368421047,346,3.0350877192982457,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Caden Dana","LAA",5,7,7,4.9932,16,16,0,0,,86,379,86,51,48,14,38,,4,76,7.92105,3.93879,2.01104,1.46603,0.200293,0.0995969,0.10069622844457626,0.254602,1.43171,0.29048,0.695652,,,4.96172,0.353531,0.287564,999,,,,,,,266.6,3.1,274,3.186046511627907,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Trevor McDonald","SFG",3,4,3,4.21884,24,8,0,1,,62,270,63,32,29,7,21,,5,48,6.95327,3.00048,2.31738,0.985381,0.177672,0.0766692,0.10100255161523819,0.25805,1.34878,0.296746,0.701992,,,4.25384,0.353222,0.487108,999,,,,,,,230.89999999999992,3.7241935483870954,241,3.8870967741935485,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Aaron Ashby","MIL",4,3,0,3.7227,64,0,1,13,,64,280,56,29,26,6,31,,4,67,9.42181,4.4106,2.13618,0.776646,0.239492,0.112113,0.12737953662872314,0.230843,1.37214,0.296056,0.735284,,,3.81357,0.35053,0.467774,999,,,,,,,340.20000000000005,5.315625000000001,328,5.125,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Kyle Finnegan","DET",4,4,0,3.92388,64,0,4,13,,64,270,60,30,28,8,23,,1,60,8.37641,3.22196,2.59978,1.08984,0.22021,0.0847031,0.13550671190023422,0.2451,1.30257,0.293887,0.732166,,,3.96584,0.347619,0.364293,506.8299865722656,,,,,,,339.20000000000005,5.300000000000001,336,5.25,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Gavin Stone","LAD",2,2,2,4.42305,21,5,0,1,,42,180,42,22,21,6,14,,1,37,7.96662,2.95194,2.69877,1.29611,0.207236,0.0767888,0.13044670969247818,0.252285,1.31597,0.29234,0.704557,,,4.30273,0.340688,0.203859,739.5700073242188,,,,,,,160.8,3.8285714285714287,165,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Mitchell Parker","WSN",3,5,2,4.55459,34,6,0,1,,63,272,65,34,32,9,21,,1,48,6.80746,3.06461,2.22132,1.23474,0.175165,0.0788563,0.0963083952665329,0.261733,1.37593,0.293304,0.702055,,,4.49219,0.33954,0.280838,999,,,,,,,220.50000000000006,3.500000000000001,232,3.6825396825396823,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Kenley Jansen","DET",4,3,0,4.10768,60,0,23,4,,60,250,53,29,27,9,22,,2,60,9.04038,3.2406,2.78972,1.27738,0.240754,0.0863003,0.1544533520936966,0.232966,1.24157,0.280416,0.719258,,,4.13655,0.337994,0.311027,134.66000366210938,,,,,,,374.49999999999994,6.241666666666665,362,6.033333333333333,,,,,,,,,,,,,,,,,,,"Kenley Jansen","3096",445276
"Hayden Birdsong","SFG",3,4,3,4.40803,26,8,0,1,,58,255,53,31,29,7,28,,4,58,8.92931,4.29821,2.07745,1.15376,0.226936,0.109238,0.11769808828830719,0.237958,1.3889,0.289039,0.713042,,,4.44391,0.337588,0.313869,999,,,,,,,229.3,3.953448275862069,223,3.8448275862068964,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Mason Englert","TBR",3,2,0,3.99203,60,0,1,12,,60,253,57,29,27,8,18,,2,56,8.40029,2.62665,3.1981,1.1651,0.221387,0.0692246,0.15216242522001266,0.244919,1.24289,0.291315,0.716276,,,3.95007,0.318332,0.156404,999,,,,,,,302.40000000000003,5.040000000000001,301,5.016666666666667,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Keegan Akin","BAL",4,3,0,3.92956,66,0,3,15,,66,278,61,31,29,9,23,,2,67,9.17957,3.15285,2.91152,1.25179,0.241845,0.0830649,0.15878009051084518,0.238916,1.26848,0.290267,0.744893,,,4.02636,0.315142,0.328348,999,,,,,,,353.10000000000014,5.350000000000002,347,5.257575757575758,,,,,,,,,,,,,,,,,,,"Keegan Akin","19362",669211
"Kyle Hurt","LAD",3,2,2,4.36718,25,5,0,1,,44,192,40,23,21,6,21,,2,46,9.40917,4.19026,2.24548,1.20296,0.240344,0.107035,0.13330986350774765,0.237145,1.37503,0.292103,0.715013,,,4.32639,0.313271,0.179473,999,,,,,,,174.8,3.972727272727273,169,3.840909090909091,,,,,,,,,,,,,,,,,,,"Kyle Hurt","27514",669165
"Jonah Tong","NYM",2,2,1,3.70656,13,3,0,1,,26,112,22,12,11,3,11,,1,30,10.2661,3.71088,2.76649,1.03693,0.269276,0.0973346,0.17194105684757233,0.223526,1.26157,0.2886,0.740728,,,3.66193,0.312076,0.30843,506.6000061035156,,,,,,,126.3,4.857692307692307,119,4.576923076923077,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"Dietrich Enns","BAL",3,3,0,3.96033,62,0,0,13,,62,268,64,29,27,8,19,,2,56,8.14915,2.69457,3.02429,1.13352,0.209532,0.069283,0.14024867862462997,0.258227,1.32849,0.305756,0.740088,,,3.96997,0.311126,0.191262,999,,,,,,,295,4.758064516129032,307,4.951612903225806,,,,,,,,,,,,,,,,,,,"Dietrich Enns","13932",608650
"Tyler Rogers","TOR",5,3,0,3.85697,74,0,2,18,,74,311,76,34,32,8,18,,3,51,6.14298,2.13616,2.87571,0.980889,0.162423,0.0564812,0.1059422604739666,0.260546,1.2586,0.291634,0.71747,,,4.03491,0.305259,0.454742,714.8599853515625,,,,,,,372.6,5.035135135135135,387,5.22972972972973,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Jovani Morán","BOS",3,2,0,3.73962,56,0,0,10,,56,241,50,25,23,5,24,,2,61,9.74757,3.92903,2.48091,0.882204,0.251943,0.101553,0.15039044618606567,0.232029,1.32603,0.298394,0.740854,,,3.63954,0.304669,0.336617,999,,,,,,,306.9000000000001,5.4803571428571445,299,5.339285714285714,,,,,,,,,,,,,,,,,,,"Jovani Moran","20422",663558
"Clarke Schmidt","NYY",2,2,1,3.99076,17,3,0,1,,32,134,29,15,14,4,11,,2,31,8.82604,3.04233,2.90108,1.17107,0.231228,0.079704,0.15152377635240555,0.236993,1.24945,0.285671,0.723796,,,4.05163,0.303715,0.284483,999,,,,,,,139.20000000000002,4.3500000000000005,135,4.21875,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Andrew Nardi","MIA",3,3,0,3.70882,56,0,0,10,,56,238,47,25,23,7,24,,2,67,10.701,3.79757,2.81784,1.07021,0.280005,0.0993684,0.1806362345814705,0.222541,1.26323,0.292171,0.751251,,,3.70113,0.298333,0.328151,999,,,,,,,302.1000000000001,5.394642857142858,285,5.089285714285714,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"José Urquidy","PIT",5,7,5,4.87661,33,15,0,1,,95,407,100,55,51,15,28,,4,69,6.56836,2.67076,2.45936,1.45916,0.169561,0.0689453,0.10061619430780411,0.265059,1.34828,0.289217,0.685482,,,4.79416,0.296071,0.504984,999,,,,,,,304.5,3.205263157894737,326,3.431578947368421,,,,,,,,,,,,,,,,,,,"Jose Urquidy","18413",664353
"Erik Miller","SFG",4,3,0,3.60337,62,0,4,15,,62,269,52,27,25,5,33,,2,68,9.80091,4.80652,2.03909,0.773853,0.250655,0.122925,0.1277296170592308,0.223679,1.37757,0.291795,0.746798,,,3.79553,0.293277,0.560092,999,,,,,,,373.09999999999997,6.017741935483871,356,5.741935483870968,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Phil Maton","CHC",4,3,0,3.75594,65,0,4,14,,65,274,54,29,27,7,25,,6,67,9.31387,3.5292,2.63909,1.00414,0.245303,0.09295,0.1523532271385193,0.224263,1.22842,0.280614,0.723513,,,3.98491,0.292354,0.732418,727.8599853515625,,,,,,,371.5,5.7153846153846155,351,5.4,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Quinn Mathews","STL",2,3,4,4.31028,8,8,0,0,,40,178,38,21,19,5,20,,2,36,8.16437,4.58687,1.77994,1.06395,0.20486,0.115093,0.08976635336875916,0.244654,1.45711,0.291241,0.726194,,,4.52418,0.288484,0.361026,999,,,,,,,141.7,3.5424999999999995,141,3.525,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Jordan Wicks","CHC",3,2,1,3.86075,31,3,0,1,,44,186,42,20,19,5,13,,1,40,8.11577,2.75066,2.95048,1.11894,0.213276,0.0722852,0.1409909576177597,0.247014,1.26761,0.292032,0.733574,,,3.94881,0.281922,0.324221,999,,,,,,,196.90000000000003,4.4750000000000005,197,4.4772727272727275,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Mason Montgomery","PIT",3,3,0,3.86781,60,0,2,12,,60,258,54,28,26,7,24,,3,63,9.39266,3.6515,2.57228,1.0294,0.243074,0.0944976,0.1485763117671013,0.235043,1.30851,0.29386,0.734764,,,3.89236,0.281514,0.433394,999,,,,,,,320.5,5.341666666666667,312,5.2,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Ben Brown","CHC",3,3,1,3.74809,42,2,0,1,,49,206,43,22,21,6,16,,2,55,9.96632,2.93865,3.39147,1.05891,0.264783,0.0780733,0.1867096796631813,0.227705,1.19699,0.289792,0.721001,,,3.528,0.279286,0.214603,999,,,,,,,237,4.836734693877551,227,4.63265306122449,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Tanner Gordon","COL",3,4,2,5.25631,28,6,0,1,,55,240,64,35,32,10,13,,1,40,6.50839,2.05968,3.15991,1.69563,0.166451,0.0526758,0.11377479508519173,0.283981,1.39022,0.306152,0.680181,,,4.90292,0.279175,0.194141,999,,,,,,,159.6,2.901818181818182,187,3.4,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
